id,cuisine
23833,italian
4623,italian
18164,italian
45780,italian
17994,italian
12268,italian
14368,mexican
19242,italian
21658,italian
32160,italian
20931,italian
30800,italian
33829,italian
29674,italian
36367,mexican
40547,southern_us
39583,southern_us
18638,italian
10010,southern_us
7084,italian
30421,southern_us
24243,italian
38417,italian
5183,southern_us
4522,southern_us
29727,italian
47928,italian
11211,italian
10117,italian
26611,italian
21852,mexican
41769,italian
16342,italian
13694,italian
1173,italian
12257,italian
27392,mexican
20360,italian
16090,italian
31245,italian
23411,italian
46268,italian
45488,italian
39708,italian
25281,italian
9057,mexican
24917,southern_us
49532,italian
5491,italian
33378,italian
23340,italian
13456,indian
31952,italian
39823,italian
445,italian
28523,italian
32201,italian
5612,italian
44099,italian
7608,italian
30971,mexican
38223,italian
43482,italian
36483,italian
9875,southern_us
18378,italian
9583,mexican
13947,mexican
8681,italian
46374,italian
47034,mexican
45643,italian
5551,italian
23694,italian
32724,italian
48999,italian
5952,italian
36593,italian
48894,italian
27066,italian
9343,italian
35625,mexican
22159,italian
39883,italian
20939,italian
21471,italian
2208,italian
38731,mexican
10206,mexican
425,italian
11081,italian
48333,italian
46536,italian
25686,italian
41323,italian
30523,italian
29731,italian
23018,italian
43425,italian
43325,italian
24159,italian
2121,mexican
15876,italian
11191,italian
4338,italian
4072,southern_us
29363,italian
29278,italian
4276,italian
47413,italian
16670,mexican
31767,indian
37741,italian
45568,italian
13871,italian
15015,italian
1536,italian
1466,italian
10405,italian
15963,italian
45075,italian
2588,italian
17070,italian
14012,italian
44422,italian
14609,southern_us
46913,italian
5710,italian
16086,italian
48335,italian
41667,italian
20551,italian
29812,mexican
32212,italian
18,italian
14823,italian
30464,italian
31748,mexican
8081,mexican
2484,mexican
41751,italian
25020,italian
6889,mexican
37348,italian
27337,italian
21625,southern_us
43407,mexican
737,southern_us
42668,italian
36758,italian
3528,italian
40542,italian
8277,italian
22826,italian
16937,southern_us
8216,italian
10738,italian
11932,italian
21240,italian
14296,italian
24128,italian
44718,mexican
40317,italian
22385,italian
16417,italian
19098,southern_us
36846,mexican
10401,italian
10602,italian
16051,italian
25205,mexican
45464,italian
8956,italian
23386,mexican
7691,italian
21774,italian
49705,italian
34095,italian
40336,italian
44728,italian
10843,italian
21666,italian
44202,italian
17673,italian
34724,italian
32367,italian
14479,italian
46203,southern_us
7485,italian
24792,italian
37601,italian
11749,italian
40459,mexican
6034,italian
46184,italian
8659,italian
28264,italian
40788,italian
25901,italian
6880,italian
26443,italian
27597,italian
4679,italian
27054,italian
33316,italian
28346,italian
46206,mexican
9856,mexican
36740,italian
38157,italian
11701,italian
43877,mexican
21737,italian
17489,italian
5182,italian
47765,italian
36916,italian
21953,indian
44316,italian
37928,mexican
23423,italian
26636,mexican
27428,italian
29136,italian
45677,mexican
35525,italian
28707,italian
4234,italian
45606,italian
6646,italian
1733,italian
31169,italian
45279,mexican
14269,italian
26266,italian
15973,italian
15279,italian
33120,italian
26073,mexican
25767,italian
12044,italian
822,italian
13536,italian
1978,italian
3895,italian
8427,mexican
16946,italian
9005,italian
42707,italian
17931,italian
2110,mexican
21611,mexican
48079,italian
22441,italian
43783,italian
49514,southern_us
26278,mexican
39096,italian
36782,italian
31016,italian
41700,italian
8046,italian
14017,mexican
48126,italian
48972,italian
21200,italian
37825,italian
24835,italian
38205,italian
48460,mexican
29019,italian
18799,italian
23742,mexican
30089,italian
1400,mexican
7025,italian
19873,italian
29374,italian
45577,italian
46375,southern_us
28377,indian
39019,italian
16754,italian
28648,mexican
32006,southern_us
49138,italian
14159,southern_us
33747,italian
49510,italian
2118,mexican
14463,italian
12299,italian
16115,italian
30854,italian
41412,southern_us
36655,southern_us
31595,italian
8225,italian
47650,italian
40681,italian
43979,indian
7934,mexican
45199,italian
6851,mexican
4006,italian
610,italian
18142,mexican
34363,italian
30475,italian
35246,italian
29020,southern_us
27993,italian
24921,italian
22164,italian
725,italian
34349,italian
48655,mexican
46658,italian
28212,italian
27714,mexican
6049,italian
19836,italian
33934,italian
1338,italian
21498,italian
27005,italian
40168,italian
4877,italian
15415,mexican
5545,mexican
20433,italian
11634,italian
25492,mexican
21017,italian
22311,italian
17808,mexican
30869,italian
11794,mexican
26414,italian
1450,italian
17605,italian
19789,mexican
25287,indian
526,mexican
6426,italian
838,italian
38921,italian
43956,italian
16406,mexican
33285,italian
45131,italian
44192,italian
36629,italian
23975,italian
46511,italian
45907,italian
22734,italian
43589,italian
30287,italian
23900,italian
11928,italian
16529,mexican
25626,mexican
12962,italian
19959,italian
18195,italian
37128,italian
25730,italian
40554,italian
34484,italian
17596,italian
47805,italian
8438,italian
31594,italian
2308,italian
40522,italian
42693,italian
48848,italian
44560,mexican
7700,southern_us
43908,italian
3930,southern_us
20940,italian
12360,italian
23094,italian
20327,italian
34630,italian
41264,mexican
25085,italian
48479,italian
31715,italian
29569,italian
39317,southern_us
15719,italian
4162,italian
15001,italian
12123,italian
42748,italian
41905,italian
4484,italian
30867,italian
17319,italian
13081,italian
11899,mexican
13374,italian
27495,italian
18138,italian
14851,italian
16111,italian
23947,italian
5970,mexican
16594,italian
5820,italian
28254,italian
10280,italian
45113,italian
26103,italian
14985,italian
35731,italian
30031,italian
27627,italian
43874,italian
14497,italian
45524,italian
42287,mexican
5922,mexican
25698,italian
19355,italian
24250,italian
11355,italian
40719,italian
17155,italian
4387,italian
21848,mexican
45934,italian
14669,italian
7153,italian
19848,mexican
7324,italian
11419,indian
42599,italian
30771,mexican
28371,mexican
33112,italian
49146,italian
40340,italian
10502,italian
47056,italian
41269,italian
3350,mexican
23684,mexican
20727,italian
23099,italian
49125,italian
24362,indian
44077,mexican
22428,italian
34271,mexican
24892,italian
28073,italian
37462,italian
12,italian
49513,italian
43115,italian
44461,italian
41691,italian
24331,mexican
34010,italian
33379,italian
22653,italian
18136,italian
47396,italian
373,mexican
28717,italian
41036,italian
23119,italian
22546,italian
29176,italian
36192,italian
41978,italian
16397,italian
22951,italian
35400,italian
18095,italian
12517,italian
37493,italian
3927,italian
1147,italian
1370,italian
18935,mexican
10993,mexican
4693,italian
10439,italian
17130,italian
1815,italian
871,mexican
18587,italian
34251,mexican
12739,southern_us
36588,italian
18833,mexican
47216,italian
9988,mexican
31994,italian
47730,italian
23665,italian
36099,italian
20308,italian
36430,italian
19185,mexican
12413,italian
35605,italian
20708,italian
19801,mexican
32603,southern_us
22243,mexican
7244,italian
37724,italian
22988,italian
41278,italian
2244,italian
5,italian
32270,italian
7837,italian
28188,italian
41484,mexican
4767,italian
13508,italian
6806,italian
26307,italian
33387,italian
9764,italian
4815,italian
42662,mexican
41477,italian
6417,italian
22285,italian
49476,italian
26084,italian
44742,italian
19022,italian
32578,italian
10514,italian
13815,italian
19472,italian
7373,italian
23280,italian
11559,italian
12765,italian
40511,italian
40858,mexican
24236,italian
16187,mexican
42423,italian
32296,mexican
44908,italian
2833,italian
25142,italian
7268,mexican
5582,italian
25289,italian
2838,italian
10185,italian
45665,italian
38764,italian
33129,italian
18427,italian
15256,italian
6477,italian
30986,mexican
25978,italian
5957,italian
40329,italian
11071,italian
48793,mexican
5115,italian
40723,italian
41245,italian
6240,mexican
4699,italian
13769,italian
33336,mexican
4811,italian
18127,italian
42772,italian
45102,italian
26926,italian
47055,italian
15650,italian
26966,italian
45230,italian
44400,italian
26203,mexican
21311,italian
11945,italian
25732,italian
39567,italian
25575,italian
7211,italian
13410,italian
173,italian
11563,italian
38716,mexican
32625,italian
22638,italian
23818,mexican
8596,italian
27471,italian
28233,italian
47682,mexican
20385,italian
12567,italian
43903,indian
4925,italian
7818,italian
35051,mexican
4586,italian
20743,italian
16369,italian
13883,mexican
38849,mexican
26017,italian
24719,italian
15767,mexican
30007,italian
34297,italian
30597,southern_us
25578,italian
41719,italian
23913,mexican
11153,italian
39196,mexican
7338,italian
21090,italian
25451,italian
5482,italian
23031,italian
15926,italian
28527,italian
40828,italian
42196,italian
39387,italian
28870,italian
15503,italian
36678,italian
38576,italian
16192,italian
25622,italian
12687,italian
48280,italian
47405,italian
15140,italian
20579,italian
30880,italian
39040,mexican
17487,indian
3762,italian
20910,italian
19072,italian
39412,italian
28679,italian
7314,italian
34143,mexican
5594,italian
24503,italian
28432,italian
21054,italian
11965,mexican
30692,italian
9901,italian
37008,italian
25505,italian
10740,italian
21791,italian
5539,italian
19680,mexican
24129,mexican
8351,italian
12701,italian
12042,italian
26441,mexican
21399,mexican
43615,mexican
12283,italian
32715,southern_us
24499,southern_us
9035,italian
22563,southern_us
28467,italian
41765,italian
38064,mexican
31087,italian
23005,italian
25806,italian
37930,italian
10879,italian
40080,italian
11216,italian
42099,italian
27377,italian
4453,italian
9001,southern_us
27383,italian
18472,italian
22313,southern_us
31709,italian
38931,italian
5261,italian
17530,italian
19071,italian
42108,italian
7099,italian
10678,italian
226,italian
16283,mexican
42538,italian
7991,italian
6127,italian
16011,southern_us
5664,mexican
19882,italian
48540,mexican
45897,italian
46935,italian
738,southern_us
25990,italian
15397,southern_us
17496,italian
29458,italian
31331,italian
17562,italian
12661,italian
35726,mexican
34728,italian
32619,mexican
14510,italian
25391,italian
34723,italian
28055,italian
15498,italian
42070,italian
26506,italian
35888,italian
40255,italian
2943,mexican
48785,italian
8979,italian
27068,italian
19842,italian
28677,mexican
27565,italian
35410,southern_us
6149,italian
45188,mexican
33341,italian
15024,italian
35126,mexican
19020,mexican
9491,italian
40281,italian
34120,italian
6504,italian
8285,italian
21811,italian
24014,italian
5134,mexican
7360,italian
47692,italian
41845,italian
34326,italian
19249,italian
6843,italian
15897,mexican
17032,italian
16293,italian
9128,italian
40249,italian
33418,italian
38161,italian
24973,italian
30725,italian
46619,italian
16252,italian
4516,italian
3652,italian
7704,italian
18104,italian
39865,italian
22207,italian
29362,mexican
40422,italian
5285,mexican
36114,italian
26586,mexican
49698,italian
27718,italian
36219,italian
30609,italian
44118,italian
30917,italian
37880,italian
43301,italian
21584,italian
8328,italian
46508,italian
31063,italian
17264,italian
586,italian
19414,italian
10375,italian
29177,italian
949,italian
28118,italian
4160,italian
24882,italian
13571,italian
11532,mexican
6928,italian
31998,italian
22741,italian
13915,italian
48633,italian
1011,italian
17649,italian
32786,mexican
18615,italian
48257,italian
11599,italian
43063,italian
14526,italian
37125,italian
8063,indian
32934,mexican
12139,italian
33392,italian
8538,italian
47527,italian
33955,mexican
8088,mexican
33306,italian
22004,italian
49699,italian
45344,italian
8924,italian
8965,italian
37812,italian
26605,italian
1499,mexican
41392,italian
2338,italian
48685,italian
39463,italian
16150,italian
42577,italian
761,italian
43360,southern_us
47783,italian
20532,italian
11963,mexican
41456,italian
20446,southern_us
34645,italian
4238,italian
49502,italian
6451,italian
18981,italian
35385,mexican
2459,italian
32884,italian
4809,italian
14992,italian
36732,italian
33064,italian
16264,southern_us
46857,italian
7003,italian
20492,mexican
25654,mexican
10849,italian
29207,italian
27412,southern_us
47264,italian
24155,italian
49484,italian
36541,italian
49339,italian
25840,italian
14136,italian
45538,mexican
31716,italian
35893,italian
20742,italian
1158,italian
7742,italian
14846,italian
27770,mexican
41274,italian
43871,southern_us
24983,italian
37305,italian
18545,mexican
41013,mexican
15782,italian
3892,mexican
16005,italian
38901,italian
40350,italian
40268,mexican
11941,southern_us
32193,italian
6438,italian
28612,italian
34937,italian
18750,southern_us
44983,mexican
8662,italian
10026,italian
784,italian
28879,italian
5707,italian
45299,italian
40004,italian
7800,italian
20166,italian
48006,italian
20841,italian
23893,italian
20164,italian
45206,italian
22864,italian
46996,italian
16927,italian
678,italian
1317,italian
43897,italian
24269,mexican
11316,italian
1902,italian
46191,italian
31549,italian
22391,italian
19490,mexican
8356,italian
45697,mexican
47308,italian
46898,italian
14830,mexican
3738,italian
33149,mexican
36390,italian
10543,italian
22597,italian
49045,italian
26531,mexican
38356,italian
31739,southern_us
28912,mexican
42828,italian
3903,italian
44976,italian
28573,italian
44215,italian
35636,mexican
10709,italian
44787,italian
3263,italian
36111,italian
38476,italian
28105,indian
43568,italian
6441,italian
45081,italian
8666,italian
35983,italian
14186,italian
10143,italian
2448,italian
26012,italian
48776,indian
39833,italian
12533,italian
13637,italian
5998,italian
28339,italian
26881,italian
40945,southern_us
36422,italian
40041,italian
38541,italian
35240,italian
44367,italian
18043,italian
35014,mexican
30069,mexican
16713,italian
12339,italian
12234,italian
12453,italian
22609,italian
44725,southern_us
29732,indian
44392,italian
23798,italian
24772,italian
12345,italian
23309,italian
40450,italian
28710,italian
8336,mexican
3554,italian
5668,southern_us
34033,italian
20513,italian
1130,italian
30203,italian
46316,italian
29023,italian
22289,mexican
49330,italian
32512,indian
4554,italian
14947,italian
33667,italian
49000,italian
31457,mexican
46254,italian
37570,italian
5605,italian
24507,italian
30816,mexican
32852,italian
13107,italian
20463,italian
85,italian
27025,italian
40983,mexican
20113,italian
44284,italian
16999,italian
35662,mexican
14382,italian
40297,mexican
32630,mexican
7264,italian
14867,italian
18802,italian
3985,italian
35155,italian
17760,italian
14474,italian
28666,italian
38277,italian
7931,italian
49649,mexican
8266,italian
29725,italian
20460,italian
4097,italian
44710,italian
6344,italian
11194,mexican
44716,italian
34191,mexican
39699,italian
14929,italian
47451,mexican
24368,mexican
884,italian
5137,italian
38574,italian
48792,italian
49132,mexican
5669,italian
37952,italian
49298,mexican
41405,southern_us
34909,italian
10767,italian
5721,italian
27292,italian
18692,italian
27907,italian
45127,italian
33534,italian
26,italian
13068,italian
45579,italian
28956,italian
1201,italian
43090,italian
30197,southern_us
27762,italian
43057,italian
24887,southern_us
43916,italian
544,mexican
10438,chinese
9331,italian
649,italian
32577,mexican
36873,italian
48446,italian
28909,mexican
1999,italian
42137,italian
48503,mexican
49033,italian
1053,italian
5535,italian
21864,italian
21042,italian
3321,italian
16337,italian
22885,italian
4020,mexican
41425,italian
2830,italian
26570,italian
19943,italian
17114,italian
6009,italian
43791,italian
13681,italian
11385,italian
21875,mexican
32449,italian
3924,southern_us
8799,italian
1989,italian
23288,italian
23920,italian
46349,italian
44238,italian
31337,italian
14492,italian
18368,italian
13781,italian
42371,italian
20640,italian
48955,italian
46955,italian
30032,italian
3103,italian
19597,mexican
23435,italian
31446,italian
33791,italian
23813,indian
14538,italian
35181,italian
6246,italian
40850,italian
32080,italian
781,indian
7679,mexican
44640,italian
17645,italian
12454,italian
28430,italian
6876,mexican
48868,italian
43333,mexican
9807,italian
27843,italian
45089,italian
41811,italian
28131,italian
23394,italian
29599,italian
40086,southern_us
20013,italian
18134,italian
48291,mexican
30903,mexican
2777,italian
3630,italian
37511,italian
26835,italian
7201,italian
20442,italian
19136,italian
40878,mexican
1177,mexican
43121,italian
11307,southern_us
37617,italian
25583,italian
27863,italian
17830,mexican
18267,mexican
29923,mexican
27827,mexican
4616,italian
9979,italian
2878,italian
40101,italian
13411,mexican
9683,italian
48733,italian
27233,italian
25926,italian
22098,italian
16095,italian
15839,italian
10882,italian
44004,southern_us
45224,italian
40285,italian
20598,mexican
19307,italian
14899,mexican
36512,italian
37453,mexican
4319,italian
28718,italian
44611,indian
26031,italian
36988,italian
24182,italian
4727,italian
25982,italian
9544,italian
48030,italian
47789,italian
16245,italian
12440,italian
32989,italian
10582,italian
23028,italian
45653,italian
46888,italian
20392,italian
13453,italian
1300,mexican
29343,italian
27423,mexican
46977,italian
27479,italian
37899,italian
21177,italian
45590,italian
46775,italian
45416,italian
23039,mexican
26308,italian
23306,mexican
42367,mexican
41379,italian
16715,italian
33712,italian
24136,indian
26094,italian
2212,italian
19672,italian
42872,southern_us
36661,italian
26319,mexican
263,italian
13942,indian
43311,italian
12743,italian
7519,italian
35601,italian
44197,italian
8617,southern_us
6573,italian
13377,italian
31725,mexican
13042,mexican
2701,italian
38137,mexican
11356,italian
3202,southern_us
15530,italian
18012,indian
22683,italian
37199,italian
5169,italian
43401,italian
7246,mexican
36491,italian
40868,italian
8084,italian
45914,italian
32344,italian
27508,italian
27323,mexican
29576,italian
13998,italian
28214,mexican
2918,mexican
19918,italian
44955,italian
7007,italian
32164,italian
20929,italian
10380,italian
28015,italian
24501,italian
37257,italian
17772,italian
7977,italian
24949,italian
9467,italian
18520,italian
48539,italian
11435,italian
44041,italian
44022,italian
19010,italian
18395,mexican
35008,italian
45807,italian
27065,italian
460,mexican
22725,italian
32575,mexican
10099,southern_us
9431,italian
9493,italian
30423,italian
11861,italian
22632,italian
32893,italian
5868,mexican
3938,italian
17724,italian
4075,italian
24174,mexican
34798,italian
9407,italian
4008,italian
6472,southern_us
43384,italian
47289,italian
27905,mexican
9628,mexican
41613,italian
8128,mexican
33224,italian
21571,italian
41246,italian
48240,italian
46816,italian
45778,southern_us
13798,italian
31606,italian
43293,italian
27725,italian
7614,southern_us
24798,italian
16256,italian
10296,italian
46895,mexican
18706,italian
25895,italian
42986,italian
42194,italian
44727,italian
2381,italian
7850,mexican
21066,italian
1427,italian
30832,italian
44593,italian
35604,mexican
42802,italian
30307,italian
8893,italian
43086,italian
278,southern_us
48861,italian
9641,italian
18801,italian
13009,italian
42823,italian
3954,italian
49035,italian
34278,italian
25941,italian
38577,italian
37973,italian
813,italian
29444,southern_us
30058,italian
34601,southern_us
42370,italian
9228,italian
12638,italian
37549,mexican
19802,mexican
30931,italian
22179,italian
44664,italian
42631,italian
23407,italian
30557,italian
28888,italian
326,italian
47891,italian
22600,mexican
24737,italian
11278,italian
42285,italian
18700,italian
11577,mexican
5218,italian
13220,italian
16992,mexican
22967,italian
16610,mexican
46382,mexican
28228,italian
18123,italian
25348,mexican
48051,italian
26379,italian
38821,italian
44418,italian
22932,italian
17089,italian
17307,italian
8828,italian
21515,italian
41525,italian
18627,italian
8423,italian
17848,mexican
12762,italian
2524,italian
15334,mexican
3322,italian
5367,italian
5255,italian
9150,italian
22599,italian
7368,italian
25212,italian
29633,italian
26841,italian
20127,italian
4992,italian
35021,italian
47863,italian
530,italian
1974,italian
3006,italian
23010,mexican
21593,italian
11204,italian
3363,italian
33675,mexican
38682,italian
46627,southern_us
12852,italian
37503,italian
20805,italian
18925,italian
27954,italian
20154,italian
11714,italian
11134,mexican
29380,italian
19736,mexican
10476,italian
4136,italian
36681,italian
35006,southern_us
36876,italian
10774,italian
27429,italian
9455,mexican
5774,italian
48634,italian
37245,mexican
17279,italian
9366,italian
26166,italian
5247,italian
41148,mexican
19055,mexican
2229,italian
27352,italian
24718,italian
17647,italian
21324,italian
4946,italian
21404,italian
6849,italian
4572,italian
48468,mexican
37152,indian
825,italian
47537,italian
5072,indian
18872,italian
37657,italian
39345,italian
9604,mexican
5363,italian
12065,italian
12366,italian
15642,indian
20213,indian
16381,italian
25412,italian
34973,southern_us
13475,italian
24334,mexican
4428,italian
7273,italian
35903,italian
41592,italian
44689,italian
42405,italian
6995,italian
2577,italian
48095,italian
6623,southern_us
22733,italian
36104,italian
23779,italian
46697,italian
47965,southern_us
17225,italian
37106,indian
12615,italian
36033,southern_us
45146,italian
45800,mexican
30163,italian
12660,italian
11490,italian
40192,italian
21436,italian
48613,italian
1628,italian
19953,italian
44451,mexican
45922,italian
4804,mexican
1751,italian
26520,italian
39367,italian
23616,italian
38862,southern_us
21414,italian
2452,italian
27591,italian
14224,mexican
36691,italian
15391,italian
11104,italian
16206,italian
9156,italian
16344,italian
33295,mexican
47513,italian
5352,italian
28741,italian
6847,italian
36463,italian
14838,italian
37311,italian
6347,mexican
47812,italian
34919,mexican
14812,italian
11772,mexican
44916,italian
2014,italian
13041,mexican
40815,italian
32713,italian
38272,italian
30770,italian
22254,italian
45828,italian
49113,italian
37876,italian
30219,italian
3111,mexican
33267,italian
35742,italian
15890,italian
10968,italian
45879,italian
18676,italian
29425,italian
27055,italian
19485,italian
47644,italian
1988,italian
21210,italian
3792,southern_us
9071,italian
25703,southern_us
25404,italian
5791,italian
35221,italian
33813,mexican
21441,southern_us
10503,italian
17270,mexican
17560,italian
25735,italian
34818,italian
2970,mexican
39582,italian
22358,italian
2864,indian
15823,mexican
31475,italian
30636,italian
28962,italian
45813,italian
4000,italian
35530,italian
974,italian
12382,italian
7347,italian
26496,italian
33767,italian
48412,italian
40496,mexican
37961,italian
6571,italian
49304,mexican
34097,mexican
10646,italian
44083,italian
48463,italian
1063,indian
30583,italian
26237,italian
8680,southern_us
32752,italian
23273,italian
5717,italian
2579,italian
45463,italian
38241,italian
30514,italian
13101,italian
19210,italian
26502,mexican
46982,southern_us
21905,italian
46699,mexican
15406,mexican
45763,italian
721,italian
32708,southern_us
38004,mexican
17682,italian
46596,italian
48682,italian
31605,italian
38031,mexican
18179,italian
48663,mexican
36353,italian
4550,southern_us
35488,italian
33342,mexican
25731,italian
48838,mexican
39653,italian
33286,mexican
21344,italian
37156,italian
20611,italian
8869,italian
44038,italian
42754,italian
23823,italian
13596,mexican
45059,italian
46483,mexican
253,italian
4053,mexican
8559,italian
7844,italian
9188,italian
32548,italian
26083,italian
20244,italian
37673,italian
668,italian
29434,italian
16805,italian
45658,italian
47594,italian
7452,italian
22645,italian
42522,italian
23363,italian
35610,italian
37631,italian
8879,mexican
38337,italian
19826,italian
8844,italian
6484,italian
45118,southern_us
22731,italian
20793,italian
16487,italian
24490,mexican
15889,italian
22935,italian
3143,italian
48510,italian
35910,italian
17474,italian
32396,italian
24714,italian
36160,italian
20077,italian
28828,italian
42205,italian
36725,italian
10316,mexican
33623,italian
39291,mexican
49350,italian
14699,italian
21702,italian
41906,italian
4489,italian
24409,italian
29332,italian
8337,italian
918,italian
12435,southern_us
48231,italian
28383,italian
4545,italian
13102,italian
33947,italian
24615,italian
49589,italian
41481,mexican
38905,italian
19812,italian
6160,italian
38993,italian
34354,southern_us
31246,italian
35369,mexican
21637,italian
49617,mexican
23003,italian
40683,italian
17920,italian
18021,italian
46780,italian
1684,italian
1953,italian
15537,italian
2489,italian
34708,mexican
47554,italian
30298,italian
23459,italian
2593,mexican
7216,italian
35883,mexican
27039,italian
47957,italian
7815,southern_us
5270,italian
10768,mexican
29740,italian
3068,italian
29535,italian
7182,italian
7796,italian
41409,southern_us
39671,italian
28559,italian
32146,italian
23439,mexican
31391,italian
42855,italian
11813,italian
48272,italian
12263,italian
2787,italian
16385,italian
42523,italian
26150,italian
17544,italian
29802,italian
4294,italian
12696,mexican
9075,mexican
20159,southern_us
31282,italian
13057,italian
26814,italian
23909,italian
27882,italian
43452,mexican
40246,italian
8493,italian
13302,italian
25606,italian
14808,mexican
40265,italian
13155,italian
28097,southern_us
32076,italian
36969,mexican
13698,italian
38513,italian
15605,mexican
47688,italian
22326,italian
43488,italian
10245,italian
16145,mexican
9985,italian
37746,italian
41400,southern_us
26614,mexican
5327,mexican
13015,italian
13811,italian
10180,italian
8164,italian
47951,italian
42025,mexican
10865,italian
16815,italian
1025,italian
42784,mexican
18319,mexican
34353,italian
44922,italian
16240,italian
29745,italian
2336,italian
17294,italian
1449,italian
30410,italian
43341,italian
39594,italian
8543,italian
27176,italian
36562,italian
23285,italian
26787,italian
6506,italian
8552,italian
46196,italian
22828,italian
43621,italian
47602,italian
14329,italian
2924,italian
5741,italian
10485,italian
12878,italian
21771,italian
21059,italian
4148,italian
21537,italian
45452,italian
15489,italian
46585,italian
18791,southern_us
40072,mexican
17587,italian
7758,italian
2853,italian
18218,mexican
21720,italian
20872,italian
22022,mexican
17887,italian
11422,italian
28294,italian
17435,italian
43716,italian
40489,italian
32770,mexican
16078,italian
46460,southern_us
12472,italian
14100,italian
14120,mexican
40951,italian
30897,italian
16708,italian
13341,italian
49029,italian
14064,italian
1668,italian
28769,italian
7239,italian
25963,mexican
34427,italian
6520,italian
10300,southern_us
1232,mexican
42870,italian
33802,southern_us
46501,italian
32949,italian
4085,italian
30682,italian
47315,italian
28249,italian
1084,mexican
25559,italian
30714,italian
13272,italian
6781,italian
43462,italian
8440,italian
23799,mexican
42977,italian
20214,italian
19527,southern_us
27604,italian
15134,mexican
21241,italian
3240,italian
19794,southern_us
37385,mexican
5783,italian
30232,mexican
26019,italian
48921,indian
20762,italian
30226,italian
4783,italian
45445,italian
35042,italian
33632,italian
38332,italian
32651,italian
19338,italian
28320,italian
1488,italian
33940,italian
2539,italian
29026,italian
25889,italian
23589,italian
12933,italian
29127,italian
3207,italian
45732,italian
47696,italian
30481,italian
45419,italian
11406,italian
42319,italian
35370,southern_us
42436,mexican
27895,italian
1645,mexican
8787,italian
7461,italian
29368,italian
29881,italian
32040,italian
7843,italian
6254,mexican
7747,italian
36361,italian
31378,italian
27634,mexican
48903,italian
46841,italian
47660,mexican
37772,italian
18485,italian
36815,italian
45159,italian
30140,italian
5126,italian
15363,italian
169,mexican
14652,italian
42988,mexican
26067,italian
22917,italian
18652,italian
42035,italian
39445,italian
41203,italian
27623,italian
142,mexican
27341,italian
41923,italian
49169,italian
16288,italian
9043,italian
49711,italian
21753,mexican
40211,indian
48168,italian
29426,italian
45945,italian
33165,italian
40521,italian
21437,italian
47064,italian
47807,italian
32414,italian
11265,italian
27139,italian
39830,mexican
36628,italian
42118,mexican
5928,italian
37463,italian
36066,mexican
16508,italian
11464,southern_us
17321,italian
5914,italian
19438,italian
47580,italian
29886,italian
35229,italian
39538,italian
10650,italian
48346,italian
44205,italian
877,mexican
40408,italian
4172,mexican
1663,italian
29813,italian
3292,italian
6288,southern_us
37606,italian
26786,italian
2040,italian
38025,southern_us
10171,southern_us
24997,italian
21397,italian
1217,italian
38381,mexican
1409,mexican
15901,italian
42619,italian
38670,italian
13511,italian
45294,italian
41236,italian
33370,italian
9032,italian
26182,mexican
21629,italian
19518,italian
11588,italian
3716,mexican
47711,mexican
47286,italian
28877,mexican
40039,italian
9224,italian
24373,italian
45305,italian
30758,italian
48652,italian
24586,italian
26338,southern_us
1670,mexican
37582,italian
48132,italian
46066,italian
34164,italian
66,mexican
11006,mexican
28726,italian
13320,italian
6574,italian
21779,italian
42114,italian
12197,italian
35257,italian
37169,italian
42169,italian
16124,italian
6352,italian
47452,italian
7839,italian
5569,italian
30849,italian
25544,italian
4887,italian
11538,mexican
35958,italian
31577,italian
12233,italian
43454,italian
26373,mexican
43145,italian
5308,italian
23614,italian
36948,italian
12315,italian
30020,italian
19231,italian
38534,italian
45750,mexican
48778,italian
20026,italian
22978,mexican
26662,italian
46218,southern_us
39341,italian
38395,italian
18871,italian
12468,italian
13360,italian
22233,italian
30352,italian
13345,italian
6330,italian
12867,italian
35225,mexican
33826,mexican
36993,mexican
44847,italian
10197,mexican
28737,italian
25095,italian
14063,italian
811,italian
20335,mexican
30826,mexican
4452,italian
30862,italian
10282,mexican
47567,mexican
16553,mexican
5045,italian
47528,italian
3979,italian
17254,mexican
6293,mexican
42706,indian
47432,italian
45496,italian
25936,italian
46258,italian
36625,italian
4642,italian
35698,southern_us
19996,italian
10388,italian
36298,italian
43253,italian
1089,italian
47,italian
257,italian
16979,italian
31697,italian
49012,italian
7592,italian
44884,italian
41859,italian
9969,italian
45041,indian
48098,mexican
27238,italian
4466,mexican
11350,italian
30506,italian
439,italian
4342,mexican
47474,italian
25254,mexican
18255,italian
9547,italian
3889,italian
26976,italian
19218,mexican
31837,italian
27254,mexican
26282,southern_us
5443,mexican
11516,mexican
23265,italian
49204,mexican
14502,italian
22711,italian
27402,italian
4743,italian
13632,italian
46530,italian
12173,southern_us
44493,italian
14241,italian
3151,italian
17375,mexican
26969,italian
42219,italian
49466,mexican
7994,italian
16972,italian
44688,italian
25657,italian
40806,italian
10201,italian
47124,italian
24523,italian
34597,italian
32015,italian
46696,italian
49239,italian
28501,mexican
37207,italian
38224,italian
18565,italian
46164,italian
4052,italian
28544,italian
10961,italian
15916,italian
36744,italian
41984,italian
48278,italian
25010,italian
21242,italian
30310,italian
23801,italian
29614,mexican
34667,italian
48159,mexican
20747,italian
44625,mexican
7173,italian
16676,italian
3667,italian
36594,mexican
26511,italian
19351,italian
